_time,_measurement,_field,_value
2024-08-26 02:39:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 02:40:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 02:41:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 02:42:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 02:43:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 02:44:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 02:45:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 02:46:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 02:47:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 02:48:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 02:49:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 02:50:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 02:51:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 02:52:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 02:53:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 02:54:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 02:55:00+00:00,mqtt_consumer,gz,0.03475000000000002
2024-08-26 02:56:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 02:57:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 02:58:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 02:59:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 03:00:00+00:00,mqtt_consumer,gz,0.03475000000000002
2024-08-26 03:01:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 03:02:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:03:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:04:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:05:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:06:00+00:00,mqtt_consumer,gz,0.03650000000000002
2024-08-26 03:07:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:08:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:09:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:10:00+00:00,mqtt_consumer,gz,0.03700000000000002
2024-08-26 03:11:00+00:00,mqtt_consumer,gz,0.034000000000000016
2024-08-26 03:12:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:13:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:14:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:15:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 03:16:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:17:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:18:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:19:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:20:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:21:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:22:00+00:00,mqtt_consumer,gz,0.03700000000000002
2024-08-26 03:23:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:24:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 03:25:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:26:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:27:00+00:00,mqtt_consumer,gz,0.03675000000000002
2024-08-26 03:28:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:29:00+00:00,mqtt_consumer,gz,0.03675000000000002
2024-08-26 03:30:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 03:31:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:32:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:33:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 03:34:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:35:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 03:36:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 03:37:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:38:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:39:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:40:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 03:41:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:42:00+00:00,mqtt_consumer,gz,0.03475000000000002
2024-08-26 03:43:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:44:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:45:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 03:46:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:47:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 03:48:00+00:00,mqtt_consumer,gz,0.033500000000000016
2024-08-26 03:49:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:50:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:51:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:52:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 03:53:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:54:00+00:00,mqtt_consumer,gz,0.03675000000000002
2024-08-26 03:55:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:56:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 03:57:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 03:58:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 03:59:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 04:00:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 04:01:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 04:02:00+00:00,mqtt_consumer,gz,0.03725000000000002
2024-08-26 04:03:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 04:04:00+00:00,mqtt_consumer,gz,0.03650000000000002
2024-08-26 04:05:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 04:06:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 04:07:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 04:08:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 04:09:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 04:10:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 04:11:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 04:12:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:13:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:14:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 04:15:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 04:16:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 04:17:00+00:00,mqtt_consumer,gz,0.03575000000000002
2024-08-26 04:18:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 04:19:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 04:20:00+00:00,mqtt_consumer,gz,0.03600000000000002
2024-08-26 04:21:00+00:00,mqtt_consumer,gz,0.033750000000000016
2024-08-26 04:22:00+00:00,mqtt_consumer,gz,0.03650000000000002
2024-08-26 04:23:00+00:00,mqtt_consumer,gz,0.033500000000000016
2024-08-26 04:24:00+00:00,mqtt_consumer,gz,0.03450000000000002
2024-08-26 04:25:00+00:00,mqtt_consumer,gz,0.03675000000000002
2024-08-26 04:26:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 04:27:00+00:00,mqtt_consumer,gz,0.03525000000000002
2024-08-26 04:28:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:29:00+00:00,mqtt_consumer,gz,0.03475000000000002
2024-08-26 04:30:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:31:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 04:32:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:33:00+00:00,mqtt_consumer,gz,0.033750000000000016
2024-08-26 04:34:00+00:00,mqtt_consumer,gz,0.033500000000000016
2024-08-26 04:35:00+00:00,mqtt_consumer,gz,0.032750000000000015
2024-08-26 04:36:00+00:00,mqtt_consumer,gz,0.03425000000000002
2024-08-26 04:37:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:38:00+00:00,mqtt_consumer,gz,0.03625000000000002
2024-08-26 04:39:00+00:00,mqtt_consumer,gz,0.03550000000000002
2024-08-26 04:40:00+00:00,mqtt_consumer,gz,0.03650000000000002
2024-08-26 04:41:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 04:42:00+00:00,mqtt_consumer,gz,0.030500000000000017
2024-08-26 04:43:00+00:00,mqtt_consumer,gz,0.03500000000000002
2024-08-26 04:44:00+00:00,mqtt_consumer,gz,0.03777777777777777
2024-08-26 02:20:00+00:00,mqtt_consumer,temp,30.264444444444447
2024-08-26 02:21:00+00:00,mqtt_consumer,temp,30.448500000000003
2024-08-26 02:22:00+00:00,mqtt_consumer,temp,30.544749999999993
2024-08-26 02:23:00+00:00,mqtt_consumer,temp,30.640000000000004
2024-08-26 02:24:00+00:00,mqtt_consumer,temp,30.672500000000014
2024-08-26 02:25:00+00:00,mqtt_consumer,temp,30.702105263157904
2024-08-26 02:26:00+00:00,mqtt_consumer,temp,30.72050000000001
2024-08-26 02:27:00+00:00,mqtt_consumer,temp,30.713000000000005
2024-08-26 02:28:00+00:00,mqtt_consumer,temp,30.709750000000014
2024-08-26 02:29:00+00:00,mqtt_consumer,temp,30.70725000000001
2024-08-26 02:30:00+00:00,mqtt_consumer,temp,30.69875000000001
2024-08-26 02:31:00+00:00,mqtt_consumer,temp,30.70275000000001
2024-08-26 02:32:00+00:00,mqtt_consumer,temp,30.69075000000001
2024-08-26 02:33:00+00:00,mqtt_consumer,temp,30.668250000000018
2024-08-26 02:34:00+00:00,mqtt_consumer,temp,30.66450000000001
2024-08-26 02:35:00+00:00,mqtt_consumer,temp,30.666750000000008
2024-08-26 02:36:00+00:00,mqtt_consumer,temp,30.65700000000001
2024-08-26 02:37:00+00:00,mqtt_consumer,temp,30.646750000000004
2024-08-26 02:38:00+00:00,mqtt_consumer,temp,30.633749999999992
2024-08-26 02:39:00+00:00,mqtt_consumer,temp,30.637499999999996
2024-08-26 02:40:00+00:00,mqtt_consumer,temp,30.629749999999994
2024-08-26 02:41:00+00:00,mqtt_consumer,temp,30.635
2024-08-26 02:42:00+00:00,mqtt_consumer,temp,30.642249999999997
2024-08-26 02:43:00+00:00,mqtt_consumer,temp,30.630249999999997
2024-08-26 02:44:00+00:00,mqtt_consumer,temp,30.622000000000003
2024-08-26 02:45:00+00:00,mqtt_consumer,temp,30.604499999999994
2024-08-26 02:46:00+00:00,mqtt_consumer,temp,30.602750000000004
2024-08-26 02:47:00+00:00,mqtt_consumer,temp,30.609
2024-08-26 02:48:00+00:00,mqtt_consumer,temp,30.60575
2024-08-26 02:49:00+00:00,mqtt_consumer,temp,30.600749999999994
2024-08-26 02:50:00+00:00,mqtt_consumer,temp,30.588749999999997
2024-08-26 02:51:00+00:00,mqtt_consumer,temp,30.583999999999996
2024-08-26 02:52:00+00:00,mqtt_consumer,temp,30.599999999999994
2024-08-26 02:53:00+00:00,mqtt_consumer,temp,30.607
2024-08-26 02:54:00+00:00,mqtt_consumer,temp,30.598249999999997
2024-08-26 02:55:00+00:00,mqtt_consumer,temp,30.593999999999994
2024-08-26 02:56:00+00:00,mqtt_consumer,temp,30.601
2024-08-26 02:57:00+00:00,mqtt_consumer,temp,30.58299999999999
2024-08-26 02:58:00+00:00,mqtt_consumer,temp,30.593749999999993
2024-08-26 02:59:00+00:00,mqtt_consumer,temp,30.594499999999993
2024-08-26 03:00:00+00:00,mqtt_consumer,temp,30.592750000000002
2024-08-26 03:01:00+00:00,mqtt_consumer,temp,30.594
2024-08-26 03:02:00+00:00,mqtt_consumer,temp,30.595
2024-08-26 03:03:00+00:00,mqtt_consumer,temp,30.587249999999983
2024-08-26 03:04:00+00:00,mqtt_consumer,temp,30.58699999999999
2024-08-26 03:05:00+00:00,mqtt_consumer,temp,30.570749999999983
2024-08-26 03:06:00+00:00,mqtt_consumer,temp,30.596249999999998
2024-08-26 03:07:00+00:00,mqtt_consumer,temp,30.58824999999998
2024-08-26 03:08:00+00:00,mqtt_consumer,temp,30.60025
2024-08-26 03:09:00+00:00,mqtt_consumer,temp,30.594249999999988
2024-08-26 03:10:00+00:00,mqtt_consumer,temp,30.60525
2024-08-26 03:11:00+00:00,mqtt_consumer,temp,30.59149999999999
2024-08-26 03:12:00+00:00,mqtt_consumer,temp,30.602749999999997
2024-08-26 03:13:00+00:00,mqtt_consumer,temp,30.59499999999999
2024-08-26 03:14:00+00:00,mqtt_consumer,temp,30.594999999999988
2024-08-26 03:15:00+00:00,mqtt_consumer,temp,30.603500000000007
2024-08-26 03:16:00+00:00,mqtt_consumer,temp,30.593249999999994
2024-08-26 03:17:00+00:00,mqtt_consumer,temp,30.586749999999995
2024-08-26 03:18:00+00:00,mqtt_consumer,temp,30.608999999999998
2024-08-26 03:19:00+00:00,mqtt_consumer,temp,30.58025
2024-08-26 03:20:00+00:00,mqtt_consumer,temp,30.562999999999988
2024-08-26 03:21:00+00:00,mqtt_consumer,temp,30.582749999999997
2024-08-26 03:22:00+00:00,mqtt_consumer,temp,30.594249999999988
2024-08-26 03:23:00+00:00,mqtt_consumer,temp,30.59625000000001
2024-08-26 03:24:00+00:00,mqtt_consumer,temp,30.579499999999996
2024-08-26 03:25:00+00:00,mqtt_consumer,temp,30.579249999999995
2024-08-26 03:26:00+00:00,mqtt_consumer,temp,30.584749999999993
2024-08-26 03:27:00+00:00,mqtt_consumer,temp,30.570749999999986
2024-08-26 03:28:00+00:00,mqtt_consumer,temp,30.565999999999995
2024-08-26 03:29:00+00:00,mqtt_consumer,temp,30.57349999999999
2024-08-26 03:30:00+00:00,mqtt_consumer,temp,30.569249999999993
2024-08-26 03:31:00+00:00,mqtt_consumer,temp,30.55299999999999
2024-08-26 03:32:00+00:00,mqtt_consumer,temp,30.552749999999996
2024-08-26 03:33:00+00:00,mqtt_consumer,temp,30.55224999999998
2024-08-26 03:34:00+00:00,mqtt_consumer,temp,30.54
2024-08-26 03:35:00+00:00,mqtt_consumer,temp,30.55649999999999
2024-08-26 03:36:00+00:00,mqtt_consumer,temp,30.54574999999999
2024-08-26 03:37:00+00:00,mqtt_consumer,temp,30.532999999999987
2024-08-26 03:38:00+00:00,mqtt_consumer,temp,30.534249999999993
2024-08-26 03:39:00+00:00,mqtt_consumer,temp,30.558
2024-08-26 03:40:00+00:00,mqtt_consumer,temp,30.54125
2024-08-26 03:41:00+00:00,mqtt_consumer,temp,30.555499999999988
2024-08-26 03:42:00+00:00,mqtt_consumer,temp,30.574749999999995
2024-08-26 03:43:00+00:00,mqtt_consumer,temp,30.530999999999988
2024-08-26 03:44:00+00:00,mqtt_consumer,temp,30.525499999999987
2024-08-26 03:45:00+00:00,mqtt_consumer,temp,30.538999999999998
2024-08-26 03:46:00+00:00,mqtt_consumer,temp,30.53724999999998
2024-08-26 03:47:00+00:00,mqtt_consumer,temp,30.526499999999988
2024-08-26 03:48:00+00:00,mqtt_consumer,temp,30.537749999999996
2024-08-26 03:49:00+00:00,mqtt_consumer,temp,30.515499999999996
2024-08-26 03:50:00+00:00,mqtt_consumer,temp,30.507249999999992
2024-08-26 03:51:00+00:00,mqtt_consumer,temp,30.521749999999997
2024-08-26 03:52:00+00:00,mqtt_consumer,temp,30.514749999999985
2024-08-26 03:53:00+00:00,mqtt_consumer,temp,30.50625
2024-08-26 03:54:00+00:00,mqtt_consumer,temp,30.486750000000008
2024-08-26 03:55:00+00:00,mqtt_consumer,temp,30.492250000000002
2024-08-26 03:56:00+00:00,mqtt_consumer,temp,30.502750000000002
2024-08-26 03:57:00+00:00,mqtt_consumer,temp,30.49725
2024-08-26 03:58:00+00:00,mqtt_consumer,temp,30.485750000000007
2024-08-26 03:59:00+00:00,mqtt_consumer,temp,30.466
2024-08-26 04:00:00+00:00,mqtt_consumer,temp,30.46125
2024-08-26 04:01:00+00:00,mqtt_consumer,temp,30.471750000000004
2024-08-26 04:02:00+00:00,mqtt_consumer,temp,30.45300000000001
2024-08-26 04:03:00+00:00,mqtt_consumer,temp,30.45875
2024-08-26 04:04:00+00:00,mqtt_consumer,temp,30.431500000000018
2024-08-26 04:05:00+00:00,mqtt_consumer,temp,30.439500000000002
2024-08-26 04:06:00+00:00,mqtt_consumer,temp,30.415750000000003
2024-08-26 04:07:00+00:00,mqtt_consumer,temp,30.436000000000007
2024-08-26 04:08:00+00:00,mqtt_consumer,temp,30.407
2024-08-26 04:09:00+00:00,mqtt_consumer,temp,30.413250000000012
2024-08-26 04:10:00+00:00,mqtt_consumer,temp,30.39575
2024-08-26 04:11:00+00:00,mqtt_consumer,temp,30.40825
2024-08-26 04:12:00+00:00,mqtt_consumer,temp,30.415
2024-08-26 04:13:00+00:00,mqtt_consumer,temp,30.397250000000007
2024-08-26 04:14:00+00:00,mqtt_consumer,temp,30.389249999999997
2024-08-26 04:15:00+00:00,mqtt_consumer,temp,30.381000000000007
2024-08-26 04:16:00+00:00,mqtt_consumer,temp,30.381749999999993
2024-08-26 04:17:00+00:00,mqtt_consumer,temp,30.372499999999995
2024-08-26 04:18:00+00:00,mqtt_consumer,temp,30.36775000000001
2024-08-26 04:19:00+00:00,mqtt_consumer,temp,30.38225
2024-08-26 04:20:00+00:00,mqtt_consumer,temp,30.372250000000015
2024-08-26 04:21:00+00:00,mqtt_consumer,temp,30.36225
2024-08-26 04:22:00+00:00,mqtt_consumer,temp,30.36425
2024-08-26 04:23:00+00:00,mqtt_consumer,temp,30.363
2024-08-26 04:24:00+00:00,mqtt_consumer,temp,30.352999999999998
2024-08-26 04:25:00+00:00,mqtt_consumer,temp,30.345999999999997
2024-08-26 04:26:00+00:00,mqtt_consumer,temp,30.358750000000004
2024-08-26 04:27:00+00:00,mqtt_consumer,temp,30.3365
2024-08-26 04:28:00+00:00,mqtt_consumer,temp,30.367249999999995
2024-08-26 04:29:00+00:00,mqtt_consumer,temp,30.338749999999994
2024-08-26 04:30:00+00:00,mqtt_consumer,temp,30.333499999999997
2024-08-26 04:31:00+00:00,mqtt_consumer,temp,30.36549999999999
2024-08-26 04:32:00+00:00,mqtt_consumer,temp,30.333999999999993
2024-08-26 04:33:00+00:00,mqtt_consumer,temp,30.33825
2024-08-26 04:34:00+00:00,mqtt_consumer,temp,30.330499999999994
2024-08-26 04:35:00+00:00,mqtt_consumer,temp,30.350999999999992
2024-08-26 04:36:00+00:00,mqtt_consumer,temp,30.374750000000006
2024-08-26 04:37:00+00:00,mqtt_consumer,temp,30.396000000000004
2024-08-26 04:38:00+00:00,mqtt_consumer,temp,30.435250000000003
2024-08-26 04:39:00+00:00,mqtt_consumer,temp,30.43175000000001
2024-08-26 04:40:00+00:00,mqtt_consumer,temp,30.421749999999996
2024-08-26 04:41:00+00:00,mqtt_consumer,temp,30.44075
2024-08-26 04:42:00+00:00,mqtt_consumer,temp,30.435750000000002
2024-08-26 04:43:00+00:00,mqtt_consumer,temp,30.463499999999993
2024-08-26 04:44:00+00:00,mqtt_consumer,temp,30.5
